Commodity,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Total,2324
02 Meat And Edible Meat Offal,0.0,0.0013681456772680356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3020261640042625e-05,0.0
"03 Fish, Crustaceans & Aquatic Invertebrates",3.427411368662805,1.747248591356649,1.0797903203485615,0.8508455234851893,0.7111648318973249,0.9004088706997324,0.4403488987763061,0.7587478473895012,1.0687595138569679,0.8632084139429982,1.6601930411917136,3.7511525476681995,1.8378381250737632,1.5207964700982448,1.1715440485748603,1.6570602888096186,0.9935813038138894,1.056249400821098,0.32401030277407716,0.4350499848281085,0.3092367771930087,0.23616526144594469,0.832466356877228,0.27972322136404154
04 Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi,0.17465416895439217,0.09189912480356498,0.05006544906514069,0.1314091471479601,0.028614903323465387,0.0359483127615428,0.06631811145508029,0.03582929609665667,0.018362111131373957,0.0,0.0339613005269045,0.0,0.123500586566951,0.18807740241206028,0.5182373270172631,0.4806956577744684,0.1266578462267205,0.01864478587482293,0.07038737530024465,0.013580665869946724,0.0,0.08841679100981806,0.0757563385369548,0.03571150633742306
"05 Products Of Animal Origin, Nesoi",0.0,0.0016020441185808378,0.00379656970477933,0.00456615459587656,0.0014204469259600588,0.008685165301339148,0.007752964898527701,0.002915531759326788,0.002771397703316674,0.0023258820188443185,0.0029867220685561966,0.005436994276212987,0.004946079239182423,0.007268858869911592,0.01577408929629008,0.008848212401706163,0.0,0.003140942887660054,0.0026000724035539833,0.042653833181783896,0.005281796907359762,0.0,0.009991498895470435,0.0031484812602309876
"06 Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017341525617991013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001057385962686234,0.012265121112281344,0.021319568131278884,0.0071334259684881,0.0009348709227270128,0.016822460507128396,0.012738396348808027,0.005177775292922335,0.015172908635741151
07 Edible Vegetables & Certain Roots & Tubers,0.0026101456087290298,0.0012114123610002102,0.0,0.0013821873371302018,0.0085349490519391,0.010784218108929466,0.017430665857025376,0.01151767442655067,0.010138257710297673,0.00957965633920867,0.00988252769438402,0.014643870267449724,0.00945541334041781,0.015962402837098145,0.006656675696210014,0.00835159929393548,0.0024549604718944592,0.005394406195474985,0.00034985475660718936,0.0,0.0017660925659212239,0.004108902333925938,0.0054355492101980435,0.0027123524891996724
08 Edible Fruit & Nuts; Citrus Fruit Or Melon Peel,0.40889253192274444,0.1286334624279174,0.5717256005791506,0.1537066364638988,0.08656913790263579,0.021696645800878697,0.2228275890051218,0.2927572224443052,0.47080557324937117,0.6123819823680464,0.37630805890957625,0.20264014575210784,0.30987503489839374,0.3974864395629815,0.09783957322566127,0.681210532579412,0.34370898793601073,0.2783255733081923,0.22309376929701166,0.17729043999788363,0.0596337046791746,0.2119703170184244,0.2537204733056382,0.12116240115008119
"09 Coffee, Tea, Mate & Spices",0.08538991434589167,0.028534808818102594,0.13829789774064363,0.1090806511741237,0.01807299189668345,0.09921574404856456,0.07633444191269431,0.12955338519938323,0.3659918909671847,0.3792654007641163,0.3964626108020215,1.807234533708108,0.7049863923214326,0.5532843755665007,0.9618867871287385,0.7319868897672499,0.13598865774632393,0.3033805018138383,0.3185144168705463,0.1915765009487459,0.28733143540946265,0.17440567646837718,0.30602966002670406,0.24172076677939364
10 Cereals,0.0,0.0,0.0,0.0,0.0,0.005523351552351636,0.0,0.007097136044313807,0.004377489335867083,0.01852063146865337,0.014989065562474936,0.08496668613906415,0.03615076633663974,0.008869188150202007,0.009810269722894614,0.004769485618925141,0.003979502134806087,0.0,0.0011618213308421247,0.0025986372863128974,0.006842176010325698,0.003597469605849868,0.006805753460263412,0.0055316403982195225
11 Milling Products; Malt; Starch; Inulin; Wht Gluten,0.0012112044588069742,0.0011281060668340065,0.0,0.0009163161587671204,0.0,0.0003139066887484006,0.0005358299127450193,0.0003878171375801686,0.0010231539132737675,0.018982062490749373,0.01101535702477256,0.047535071698982426,0.015269434369168304,0.08133421693317587,0.0,0.026170677536045527,0.0013214902415646078,0.008114415869397783,0.0007509971215128148,0.0,0.0017121051326076941,0.0,0.006559799665621382,0.0010205865579665401
"12 Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",0.0,0.0,0.0,0.0010713494482554968,0.0,0.0014431160376891779,0.0003151205087788679,0.000673219228732418,0.002535110071703645,0.0008822246530415124,0.004153756062010562,0.004979264416207022,0.0010280552521185263,0.002919487352409688,0.0018762187781796572,0.006690945059393584,0.0,0.014358017455518877,0.0011990310140055818,0.0,0.0022313883583078903,0.007763476483661123,0.0024734022179701224,0.004465796527744818
14 Vegetable Plaiting Materials & Products Nesoi,0.0,0.0,0.0005092465497344008,0.0019375304636557293,0.0,0.0,0.0,0.00040069629331808605,0.0,0.0,0.0,0.0,0.009142637239811818,0.0,0.003153733098567941,0.003303310410144449,0.0,0.0,0.0,0.0,0.0012213174701718136,0.0,0.0006763212699633132,0.0007280278350480614
"15 Animal, Vegetable Or Microbial Fats And Oils Etc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01626499134423451,0.0,0.0006621212365957563,0.0,0.007959259039275095,0.0,0.0019841500953251116,0.006457130347198149,0.0,0.0,0.0019147430581459028,0.0
"16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects",0.5131570490850448,0.08057641098814182,0.12885625072593576,0.4006657194240662,0.03286681749901874,0.16204464341775202,0.21792271327641452,0.5267251172416079,0.2656392052962948,0.09825896457290667,0.36530478268069505,0.4594785855688432,0.5905498130166449,0.29582035458066863,0.23619773966328927,0.760721624107376,0.560613637089122,0.7835100403892795,0.19636497056081081,0.13048153625670944,0.3682718774322369,0.15450547204262619,0.29497532499599366,0.28193171224854985
17 Sugars And Sugar Confectionary,0.019378766672387086,0.009511869946720628,0.0003965306136102856,0.00165060318161754,0.0072300748531367,0.00029364130304527597,0.0,0.0,0.003984340878930224,0.015578446895540395,0.0,0.016893310474141474,0.043431331565443966,0.023684002153150377,0.046893787416290626,0.0016419895808270238,0.011660297932509922,0.027383513685969856,0.012209800169855452,0.0778134754781406,0.020659520500303615,0.015388420493647447,0.023492015268804203,0.018530525327067913
